,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Sox21,1,0.0018450184501845018,0,0.0,1,0.0018450184501845018,0.0,0.0006702521626307994,LPS_D06_MoM
Smarca1,2,0.0036900369003690036,0,0.0,2,0.0036900369003690036,0.0,0.0023049072335579734,LPS_D06_MoM
Zfp865,13,0.023985239852398525,13,0.023985239852398525,0,0.0,0.0,0.012175643234454837,LPS_D06_MoM
Bpgm,10,0.01845018450184502,10,0.01845018450184502,0,0.0,0.0,0.0071728387951834754,LPS_D06_MoM
Zbtb21,10,0.01845018450184502,10,0.01845018450184502,0,0.0,0.0,0.016516567920391245,LPS_D06_MoM
Zbtb2,10,0.01845018450184502,10,0.01845018450184502,0,0.0,0.0,0.014712681267083855,LPS_D06_MoM
Mier3,12,0.02214022140221402,12,0.02214022140221402,0,0.0,0.0,0.013716170562067597,LPS_D06_MoM
Zfp771,9,0.016605166051660517,9,0.016605166051660517,0,0.0,0.0,0.01102664086450217,LPS_D06_MoM
Pias2,17,0.03136531365313653,17,0.03136531365313653,0,0.0,0.0,0.01798465924263679,LPS_D06_MoM
Ikzf4,1,0.0018450184501845018,0,0.0,1,0.0018450184501845018,0.0,0.0005536924972779669,LPS_D06_MoM
Zfp276,9,0.016605166051660517,9,0.016605166051660517,0,0.0,0.0,0.015300028656343645,LPS_D06_MoM
Wiz,8,0.014760147601476014,8,0.014760147601476014,0,0.0,0.0,0.009949846391604908,LPS_D06_MoM
Zfp212,7,0.012915129151291513,7,0.012915129151291513,0,0.0,0.0,0.009205301902989347,LPS_D06_MoM
L3mbtl3,14,0.025830258302583026,14,0.025830258302583026,0,0.0,0.0,0.021709400140439126,LPS_D06_MoM
Zfp617,7,0.012915129151291513,7,0.012915129151291513,0,0.0,0.0,0.008455327004520492,LPS_D06_MoM
Hmgb3,4,0.007380073800738007,4,0.007380073800738007,0,0.0,0.0,0.005255251622302954,LPS_D06_MoM
Zfp825,4,0.007380073800738007,4,0.007380073800738007,0,0.0,0.0,0.003556923096453003,LPS_D06_MoM
Neurod1,1,0.0018450184501845018,0,0.0,1,0.0018450184501845018,0.0,0.0003182299337392435,LPS_D06_MoM
Zfp592,6,0.01107011070110701,6,0.01107011070110701,0,0.0,0.0,0.006111484746890432,LPS_D06_MoM
Nfatc4,2,0.0036900369003690036,0,0.0,2,0.0036900369003690036,0.0,0.0022895403762429904,LPS_D06_MoM
Zfp422,5,0.00922509225092251,5,0.00922509225092251,0,0.0,0.0,0.005993222800981796,LPS_D06_MoM
Trp73,2,0.0036900369003690036,0,0.0,2,0.0036900369003690036,0.0,0.0035579538552804467,LPS_D06_MoM
Zfp319,6,0.01107011070110701,6,0.01107011070110701,0,0.0,0.0,0.008681560277001827,LPS_D06_MoM
Zic5,2,0.0036900369003690036,0,0.0,2,0.0036900369003690036,0.0,0.005110015448290004,LPS_D06_MoM
Mkrn2,5,0.00922509225092251,5,0.00922509225092251,0,0.0,0.0,0.007028855124045444,LPS_D06_MoM
Zgpat,8,0.014760147601476014,8,0.014760147601476014,0,0.0,0.0,0.006436012269722691,LPS_D06_MoM
Adnp,3,0.005535055350553505,3,0.005535055350553505,0,0.0,0.0,0.004510107926566909,LPS_D06_MoM
Zscan21,5,0.00922509225092251,5,0.00922509225092251,0,0.0,0.0,0.004728193273964946,LPS_D06_MoM
Lef1,1,0.0018450184501845018,0,0.0,1,0.0018450184501845018,0.0,0.00012599323361428113,LPS_D06_MoM
Tfb1m,1,0.0018450184501845018,1,0.0018450184501845018,0,0.0,0.0,0.00012307572860958336,LPS_D06_MoM
Gabpb1,9,0.016605166051660517,9,0.016605166051660517,0,0.0,0.0,0.009791647818567565,LPS_D06_MoM
Areg,2,0.0036900369003690036,2,0.0036900369003690036,0,0.0,0.0,0.0017641998932265428,LPS_D06_MoM
Zfp932,2,0.0036900369003690036,2,0.0036900369003690036,0,0.0,0.0,0.0013544259434401737,LPS_D06_MoM
Rfx4,2,0.0036900369003690036,0,0.0,2,0.0036900369003690036,0.0,0.0017952785270528154,LPS_D06_MoM
Gcfc2,2,0.0036900369003690036,2,0.0036900369003690036,0,0.0,0.0,0.002205498557386506,LPS_D06_MoM
Zfp574,6,0.01107011070110701,6,0.01107011070110701,0,0.0,0.0,0.007599700240862673,LPS_D06_MoM
Tada2b,1,0.0018450184501845018,1,0.0018450184501845018,0,0.0,0.0,0.0025410466923797286,LPS_D06_MoM
D130040H23Rik,1,0.0018450184501845018,1,0.0018450184501845018,0,0.0,0.0,0.002383843618941647,LPS_D06_MoM
Erg,1,0.0018450184501845018,0,0.0,1,0.0018450184501845018,0.0,0.0005413264261749942,LPS_D06_MoM
Zfp583,1,0.0018450184501845018,1,0.0018450184501845018,0,0.0,0.0,0.0003820237236927732,LPS_D06_MoM
Ppara,1,0.0018450184501845018,0,0.0,1,0.0018450184501845018,0.0,0.0002781862176868519,LPS_D06_MoM
Zfp383,1,0.0018450184501845018,1,0.0018450184501845018,0,0.0,0.0,0.0007410459277423068,LPS_D06_MoM
Zfp869,1,0.0018450184501845018,1,0.0018450184501845018,0,0.0,0.0,0.0012361592977790932,LPS_D06_MoM
Zfp566,1,0.0018450184501845018,1,0.0018450184501845018,0,0.0,0.0,0.001444146671186978,LPS_D06_MoM
Gtf2ird2,1,0.0018450184501845018,1,0.0018450184501845018,0,0.0,0.0,0.0005613023427530782,LPS_D06_MoM
Zhx2,1,0.0018450184501845018,1,0.0018450184501845018,0,0.0,0.0,0.001554885905376507,LPS_D06_MoM
Zfp553,1,0.0018450184501845018,1,0.0018450184501845018,0,0.0,0.0,0.0011933732480501333,LPS_D06_MoM
Gcm1,1,0.0018450184501845018,0,0.0,1,0.0018450184501845018,0.0,0.0003162474402422727,LPS_D06_MoM
Rnase2a,1,0.0018450184501845018,1,0.0018450184501845018,0,0.0,0.0,0.0006866283318349349,LPS_D06_MoM
Sp3,226,0.42641509433962266,35,0.0660377358490566,191,0.360377358490566,4980.0,0.8100220714422173,LPS_D06_RAM
H2-Ab1,18,0.033962264150943396,18,0.033962264150943396,0,0.0,0.0,1.0,LPS_D06_RAM
Sp1,221,0.4169811320754717,27,0.0509433962264151,194,0.3660377358490566,2836.0,0.7991929108527978,LPS_D06_RAM
Pbx3,136,0.25660377358490566,10,0.018867924528301886,126,0.23773584905660378,981.0,0.43048534353929907,LPS_D06_RAM
Foxk2,68,0.12830188679245283,11,0.020754716981132074,57,0.10754716981132076,661.0,0.303580606593905,LPS_D06_RAM
Atf3,242,0.45660377358490567,28,0.052830188679245285,214,0.4037735849056604,3405.0,0.8113082270239633,LPS_D06_RAM
Fos,110,0.20754716981132076,25,0.04716981132075472,85,0.16037735849056603,470.0,0.7533834669859208,LPS_D06_RAM
Rfx5,43,0.08113207547169811,3,0.005660377358490566,40,0.07547169811320754,416.0,0.23424196491593627,LPS_D06_RAM
Stat3,148,0.2792452830188679,35,0.0660377358490566,113,0.21320754716981133,1904.0,0.4300293823870773,LPS_D06_RAM
Mt1,21,0.03962264150943396,21,0.03962264150943396,0,0.0,0.0,0.6057303341917253,LPS_D06_RAM
Spi1,61,0.11509433962264151,16,0.03018867924528302,45,0.08490566037735849,140.0,0.33163042668787124,LPS_D06_RAM
Spp1,13,0.024528301886792454,13,0.024528301886792454,0,0.0,0.0,0.296737731661284,LPS_D06_RAM
Tcf7l2,141,0.2660377358490566,35,0.0660377358490566,106,0.2,2116.0,0.589164557813358,LPS_D06_RAM
Fth1,41,0.07735849056603773,41,0.07735849056603773,0,0.0,0.0,0.4174778986041109,LPS_D06_RAM
Klf13,212,0.4,35,0.0660377358490566,177,0.3339622641509434,2243.0,0.7833078559541488,LPS_D06_RAM
Nfyc,54,0.1018867924528302,18,0.033962264150943396,36,0.06792452830188679,525.0,0.23581431130685454,LPS_D06_RAM
Nfyb,63,0.11886792452830189,15,0.02830188679245283,48,0.09056603773584905,241.0,0.2825100995479323,LPS_D06_RAM
Zbtb7a,239,0.4509433962264151,28,0.052830188679245285,211,0.39811320754716983,941.0,0.8123440483212098,LPS_D06_RAM
Cebpz,58,0.10943396226415095,21,0.03962264150943396,37,0.06981132075471698,523.0,0.2612516748590391,LPS_D06_RAM
Usf1,128,0.24150943396226415,20,0.03773584905660377,108,0.2037735849056604,1288.0,0.361898206495553,LPS_D06_RAM
Foxo1,17,0.03207547169811321,11,0.020754716981132074,6,0.011320754716981131,494.0,0.15723868281158626,LPS_D06_RAM
Pparg,69,0.13018867924528302,44,0.0830188679245283,25,0.04716981132075472,1236.0,0.2153305990367099,LPS_D06_RAM
Ccl6,25,0.04716981132075472,25,0.04716981132075472,0,0.0,0.0,0.21527519101547993,LPS_D06_RAM
Bclaf1,233,0.439622641509434,31,0.05849056603773585,202,0.38113207547169814,1496.0,0.6180647653923069,LPS_D06_RAM
Malat1,36,0.06792452830188679,36,0.06792452830188679,0,0.0,0.0,0.36419395934252424,LPS_D06_RAM
Cebpb,183,0.3452830188679245,57,0.10754716981132076,126,0.23773584905660378,2819.0,0.6820464306723151,LPS_D06_RAM
Ftl1,42,0.07924528301886792,42,0.07924528301886792,0,0.0,0.0,0.3563224826950101,LPS_D06_RAM
Lyz2,7,0.013207547169811321,7,0.013207547169811321,0,0.0,0.0,0.08559243679013832,LPS_D06_RAM
Runx2,60,0.11320754716981132,28,0.052830188679245285,32,0.06037735849056604,568.0,0.1910804636422983,LPS_D06_RAM
E2f7,159,0.3,21,0.03962264150943396,138,0.26037735849056604,1287.0,0.34366488431705206,LPS_D06_RAM
Top2a,9,0.016981132075471698,9,0.016981132075471698,0,0.0,0.0,0.0848338391867889,LPS_D06_RAM
Bach1,57,0.10754716981132076,36,0.06792452830188679,21,0.03962264150943396,1980.0,0.23192221614174868,LPS_D06_RAM
Mt2,54,0.1018867924528302,54,0.1018867924528302,0,0.0,0.0,0.7784029757468204,LPS_D06_RAM
Cxcl2,35,0.0660377358490566,35,0.0660377358490566,0,0.0,0.0,0.6098138783635505,LPS_D06_RAM
Psap,30,0.05660377358490566,30,0.05660377358490566,0,0.0,0.0,0.31244985280743365,LPS_D06_RAM
Rxra,190,0.3584905660377358,0,0.0,190,0.3584905660377358,0.0,0.4921326400126322,LPS_D06_RAM
Tmsb4x,33,0.062264150943396226,33,0.062264150943396226,0,0.0,0.0,0.286184207691579,LPS_D06_RAM
Egr1,225,0.42452830188679247,45,0.08490566037735849,180,0.33962264150943394,2254.0,0.4570726422569717,LPS_D06_RAM
Max,160,0.3018867924528302,25,0.04716981132075472,135,0.25471698113207547,4750.0,0.2954076873438088,LPS_D06_RAM
Sp2,175,0.330188679245283,13,0.024528301886792454,162,0.30566037735849055,2335.0,0.3494409357257672,LPS_D06_RAM
Stat2,117,0.22075471698113208,19,0.035849056603773584,98,0.18490566037735848,2415.0,0.16789821583786244,LPS_D06_RAM
Pclaf,10,0.018867924528301886,10,0.018867924528301886,0,0.0,0.0,0.09170723904649683,LPS_D06_RAM
Bhlhe41,67,0.12641509433962264,13,0.024528301886792454,54,0.1018867924528302,0.0,0.35845561793254377,LPS_D06_RAM
Fabp5,34,0.06415094339622641,34,0.06415094339622641,0,0.0,0.0,0.4524423531850769,LPS_D06_RAM
Zfp148,121,0.22830188679245284,26,0.04905660377358491,95,0.1792452830188679,1682.0,0.2658578909198207,LPS_D06_RAM
Zeb1,71,0.1339622641509434,0,0.0,71,0.1339622641509434,0.0,0.19647113419404183,LPS_D06_RAM
Foxm1,26,0.04905660377358491,23,0.04339622641509434,3,0.005660377358490566,216.0,0.046490720294165254,LPS_D06_RAM
Cenpe,6,0.011320754716981131,6,0.011320754716981131,0,0.0,0.0,0.018986536342718473,LPS_D06_RAM
Creb1,130,0.24528301886792453,30,0.05660377358490566,100,0.18867924528301888,1490.0,0.2910554669103214,LPS_D06_RAM
S100a8,12,0.022641509433962263,12,0.022641509433962263,0,0.0,0.0,0.13605719948560469,LPS_D06_RAM
Runx1,62,0.1169811320754717,56,0.10566037735849057,6,0.011320754716981131,1123.0,0.2211049413880451,LPS_D06_RAM
Ctsd,30,0.05660377358490566,30,0.05660377358490566,0,0.0,0.0,0.22289738350362626,LPS_D06_RAM
Pou2f2,132,0.2490566037735849,0,0.0,132,0.2490566037735849,0.0,0.4589511584371252,LPS_D06_RAM
Irf3,52,0.09811320754716982,16,0.03018867924528302,36,0.06792452830188679,892.0,0.15879070149507313,LPS_D06_RAM
Mafb,58,0.10943396226415095,35,0.0660377358490566,23,0.04339622641509434,605.0,0.19760630413263797,LPS_D06_RAM
Mef2a,136,0.25660377358490566,24,0.045283018867924525,112,0.21132075471698114,773.0,0.3109116269738282,LPS_D06_RAM
Mki67,33,0.062264150943396226,33,0.062264150943396226,0,0.0,0.0,0.2402057206208609,LPS_D06_RAM
Irf7,22,0.04150943396226415,0,0.0,22,0.04150943396226415,0.0,0.04042979737775365,LPS_D06_RAM
Stat1,149,0.2811320754716981,43,0.08113207547169811,106,0.2,1395.0,0.297099466025786,LPS_D06_RAM
Nr3c1,152,0.28679245283018867,0,0.0,152,0.28679245283018867,0.0,0.3552549675918189,LPS_D06_RAM
Zbtb14,181,0.34150943396226413,18,0.033962264150943396,163,0.30754716981132074,5144.0,0.314455092460496,LPS_D06_RAM
Zfp36l2,34,0.06415094339622641,34,0.06415094339622641,0,0.0,0.0,0.16322677176552478,LPS_D06_RAM
Rel,71,0.1339622641509434,36,0.06792452830188679,35,0.0660377358490566,954.0,0.1638125882329838,LPS_D06_RAM
Prc1,12,0.022641509433962263,12,0.022641509433962263,0,0.0,0.0,0.07950742353370886,LPS_D06_RAM
Nme2,38,0.07169811320754717,38,0.07169811320754717,0,0.0,0.0,0.2929867848319332,LPS_D06_RAM
Gabpa,153,0.28867924528301886,20,0.03773584905660377,133,0.2509433962264151,4459.0,0.2892977156339786,LPS_D06_RAM
Arnt,47,0.08867924528301886,8,0.01509433962264151,39,0.07358490566037736,740.0,0.14488870185780703,LPS_D06_RAM
Mef2c,119,0.22452830188679246,1,0.0018867924528301887,118,0.22264150943396227,15.0,0.2876695273816088,LPS_D06_RAM
Maff,104,0.19622641509433963,31,0.05849056603773585,73,0.13773584905660377,3214.0,0.2060802851541424,LPS_D06_RAM
Gtf2i,59,0.11132075471698114,22,0.04150943396226415,37,0.06981132075471698,624.0,0.1719824998088457,LPS_D06_RAM
Elf1,209,0.39433962264150946,0,0.0,209,0.39433962264150946,0.0,0.3926181046136876,LPS_D06_RAM
Rrm2,4,0.007547169811320755,4,0.007547169811320755,0,0.0,0.0,0.030238681097424752,LPS_D06_RAM
Usf2,159,0.3,29,0.05471698113207547,130,0.24528301886792453,1922.0,0.3948330782564903,LPS_D06_RAM
Rreb1,70,0.1320754716981132,33,0.062264150943396226,37,0.06981132075471698,1206.0,0.15398607241054893,LPS_D06_RAM
Mybl1,30,0.05660377358490566,2,0.0037735849056603774,28,0.052830188679245285,16.0,0.0551183408867404,LPS_D06_RAM
Nusap1,23,0.04339622641509434,23,0.04339622641509434,0,0.0,0.0,0.07235908444108899,LPS_D06_RAM
Actb,60,0.11320754716981132,60,0.11320754716981132,0,0.0,0.0,0.2504458241518277,LPS_D06_RAM
Rara,64,0.12075471698113208,38,0.07169811320754717,26,0.04905660377358491,769.0,0.23776889541121574,LPS_D06_RAM
Junb,91,0.17169811320754716,49,0.09245283018867924,42,0.07924528301886792,1555.0,0.4856269668237832,LPS_D06_RAM
Maz,133,0.2509433962264151,41,0.07735849056603773,92,0.17358490566037735,3139.0,0.23737793748030334,LPS_D06_RAM
Gbp2,25,0.04716981132075472,25,0.04716981132075472,0,0.0,0.0,0.06684832341746698,LPS_D06_RAM
Smad1,206,0.3886792452830189,15,0.02830188679245283,191,0.360377358490566,655.0,0.3608283885513221,LPS_D06_RAM
Mbd2,174,0.3283018867924528,33,0.062264150943396226,141,0.2660377358490566,2974.0,0.33386565921859657,LPS_D06_RAM
Hist1h2ap,22,0.04150943396226415,22,0.04150943396226415,0,0.0,0.0,0.1640108799861208,LPS_D06_RAM
Smarcc2,71,0.1339622641509434,28,0.052830188679245285,43,0.08113207547169811,397.0,0.18654013285266846,LPS_D06_RAM
Hmgb2,44,0.0830188679245283,44,0.0830188679245283,0,0.0,0.0,0.24724020016982629,LPS_D06_RAM
Srebf2,59,0.11132075471698114,42,0.07924528301886792,17,0.03207547169811321,276.0,0.21293560195239317,LPS_D06_RAM
Prdm1,102,0.19245283018867926,23,0.04339622641509434,79,0.1490566037735849,1078.0,0.27399018983103574,LPS_D06_RAM
Tsc22d3,20,0.03773584905660377,20,0.03773584905660377,0,0.0,0.0,0.16258590270504975,LPS_D06_RAM
Atf1,74,0.13962264150943396,28,0.052830188679245285,46,0.08679245283018867,3820.0,0.1588818491935287,LPS_D06_RAM
Maf,34,0.06415094339622641,10,0.018867924528301886,24,0.045283018867924525,212.0,0.11595159687747125,LPS_D06_RAM
Pura,79,0.1490566037735849,37,0.06981132075471698,42,0.07924528301886792,1731.0,0.17120927642970227,LPS_D06_RAM
Cebpa,33,0.062264150943396226,27,0.0509433962264151,6,0.011320754716981131,6.0,0.1891887437334318,LPS_D06_RAM
Cdca8,13,0.024528301886792454,13,0.024528301886792454,0,0.0,0.0,0.04606980150671623,LPS_D06_RAM
Setdb1,173,0.3264150943396226,15,0.02830188679245283,158,0.2981132075471698,1983.0,0.2218307312414865,LPS_D06_RAM
Yy1,231,0.4358490566037736,31,0.05849056603773585,200,0.37735849056603776,2780.0,0.38944345593065394,LPS_D06_RAM
Birc5,46,0.08679245283018867,46,0.08679245283018867,0,0.0,0.0,0.21750982141222147,LPS_D06_RAM
Kif23,28,0.052830188679245285,28,0.052830188679245285,0,0.0,0.0,0.12169398223979254,LPS_D06_RAM
Smc2,35,0.0660377358490566,35,0.0660377358490566,0,0.0,0.0,0.15097856164902265,LPS_D06_RAM
Sub1,20,0.03773584905660377,20,0.03773584905660377,0,0.0,0.0,0.1620434761559813,LPS_D06_RAM
Foxp1,38,0.07169811320754717,33,0.062264150943396226,5,0.009433962264150943,1302.0,0.19810876339222322,LPS_D06_RAM
Kif20b,19,0.035849056603773584,19,0.035849056603773584,0,0.0,0.0,0.076426248320581,LPS_D06_RAM
Ybx1,47,0.08867924528301886,31,0.05849056603773585,16,0.03018867924528302,168.0,0.14919989082484625,LPS_D06_RAM
Jund,88,0.1660377358490566,0,0.0,88,0.1660377358490566,0.0,0.15516033530703194,LPS_D06_RAM
Ckap2l,16,0.03018867924528302,16,0.03018867924528302,0,0.0,0.0,0.04561657528662456,LPS_D06_RAM
Foxp4,20,0.03773584905660377,9,0.016981132075471698,11,0.020754716981132074,57.0,0.07982787114438242,LPS_D06_RAM
Ctcf,178,0.33584905660377357,30,0.05660377358490566,148,0.2792452830188679,2130.0,0.4261701213176041,LPS_D06_RAM
Plscr1,26,0.04905660377358491,26,0.04905660377358491,0,0.0,0.0,0.14424032556049934,LPS_D06_RAM
Egr2,118,0.22264150943396227,26,0.04905660377358491,92,0.17358490566037735,1012.0,0.2810485460977948,LPS_D06_RAM
Knl1,1,0.0018867924528301887,1,0.0018867924528301887,0,0.0,0.0,0.0025334971925366004,LPS_D06_RAM
Tfe3,41,0.07735849056603773,32,0.06037735849056604,9,0.016981132075471698,684.0,0.10834108045806605,LPS_D06_RAM
Fli1,75,0.14150943396226415,0,0.0,75,0.14150943396226415,0.0,0.11023939122871432,LPS_D06_RAM
Kif15,28,0.052830188679245285,28,0.052830188679245285,0,0.0,0.0,0.19993122275186861,LPS_D06_RAM
Ccl3,12,0.022641509433962263,12,0.022641509433962263,0,0.0,0.0,0.07688142339868766,LPS_D06_RAM
Pbx1,52,0.09811320754716982,33,0.062264150943396226,19,0.035849056603773584,543.0,0.1884929144555857,LPS_D06_RAM
Mmp8,8,0.01509433962264151,8,0.01509433962264151,0,0.0,0.0,0.03611427391915282,LPS_D06_RAM
Racgap1,38,0.07169811320754717,38,0.07169811320754717,0,0.0,0.0,0.17516901161737328,LPS_D06_RAM
Klf4,165,0.3113207547169811,63,0.11886792452830189,102,0.19245283018867926,1474.0,0.5105894910412385,LPS_D06_RAM
Foxo3,29,0.05471698113207547,20,0.03773584905660377,9,0.016981132075471698,999.0,0.08223945308971978,LPS_D06_RAM
Ubp1,42,0.07924528301886792,24,0.045283018867924525,18,0.033962264150943396,685.0,0.11263674926180749,LPS_D06_RAM
Nr4a2,32,0.06037735849056604,22,0.04150943396226415,10,0.018867924528301886,84.0,0.09300388812999644,LPS_D06_RAM
Mtf1,58,0.10943396226415095,11,0.020754716981132074,47,0.08867924528301886,294.0,0.09683820168387422,LPS_D06_RAM
Bhlhe40,166,0.3132075471698113,53,0.1,113,0.21320754716981133,1495.0,0.3871089432707667,LPS_D06_RAM
Mcm5,17,0.03207547169811321,17,0.03207547169811321,0,0.0,0.0,0.0694272158543134,LPS_D06_RAM
Nr4a1,58,0.10943396226415095,40,0.07547169811320754,18,0.033962264150943396,454.0,0.19523778854829166,LPS_D06_RAM
Lrrfip1,46,0.08679245283018867,46,0.08679245283018867,0,0.0,0.0,0.20754693270370084,LPS_D06_RAM
Ifi211,10,0.018867924528301886,10,0.018867924528301886,0,0.0,0.0,0.026850430709935404,LPS_D06_RAM
Mitf,45,0.08490566037735849,29,0.05471698113207547,16,0.03018867924528302,96.0,0.13778879565664565,LPS_D06_RAM
Ets1,152,0.28679245283018867,2,0.0037735849056603774,150,0.2830188679245283,331.0,0.21588660472869833,LPS_D06_RAM
Cebpg,48,0.09056603773584905,43,0.08113207547169811,5,0.009433962264150943,167.0,0.12436787945751296,LPS_D06_RAM
Plek,21,0.03962264150943396,21,0.03962264150943396,0,0.0,0.0,0.07057131933524712,LPS_D06_RAM
Rrm1,17,0.03207547169811321,17,0.03207547169811321,0,0.0,0.0,0.06845891493814875,LPS_D06_RAM
Capn15,33,0.062264150943396226,33,0.062264150943396226,0,0.0,0.0,0.1734709015349713,LPS_D06_RAM
Jun,74,0.13962264150943396,45,0.08490566037735849,29,0.05471698113207547,781.0,0.2723783612096113,LPS_D06_RAM
Ifi204,17,0.03207547169811321,17,0.03207547169811321,0,0.0,0.0,0.035757207955750187,LPS_D06_RAM
Cenpa,22,0.04150943396226415,22,0.04150943396226415,0,0.0,0.0,0.12278426621607122,LPS_D06_RAM
Ccrl2,32,0.06037735849056604,32,0.06037735849056604,0,0.0,0.0,0.13706537290549706,LPS_D06_RAM
Stmn1,60,0.11320754716981132,60,0.11320754716981132,0,0.0,0.0,0.24438675781070007,LPS_D06_RAM
Rfx2,27,0.0509433962264151,7,0.013207547169811321,20,0.03773584905660377,334.0,0.06810071662012725,LPS_D06_RAM
Cenpf,33,0.062264150943396226,33,0.062264150943396226,0,0.0,0.0,0.20772743258414955,LPS_D06_RAM
Tfdp1,197,0.37169811320754714,23,0.04339622641509434,174,0.3283018867924528,2428.0,0.313827086533406,LPS_D06_RAM
Mcm6,26,0.04905660377358491,26,0.04905660377358491,0,0.0,0.0,0.08862782273948282,LPS_D06_RAM
Esco2,9,0.016981132075471698,9,0.016981132075471698,0,0.0,0.0,0.0378341102107359,LPS_D06_RAM
Bcl6,18,0.033962264150943396,6,0.011320754716981131,12,0.022641509433962263,163.0,0.03217251344971332,LPS_D06_RAM
Nrf1,194,0.3660377358490566,21,0.03962264150943396,173,0.3264150943396226,2412.0,0.3399801733165272,LPS_D06_RAM
Ccnb2,40,0.07547169811320754,40,0.07547169811320754,0,0.0,0.0,0.1712274513632026,LPS_D06_RAM
Ncor1,40,0.07547169811320754,40,0.07547169811320754,0,0.0,0.0,0.12370177530904752,LPS_D06_RAM
Zfp36l1,41,0.07735849056603773,41,0.07735849056603773,0,0.0,0.0,0.15236442611146134,LPS_D06_RAM
Zmiz1,23,0.04339622641509434,23,0.04339622641509434,0,0.0,0.0,0.06779498039821434,LPS_D06_RAM
Son,25,0.04716981132075472,25,0.04716981132075472,0,0.0,0.0,0.10819369841496534,LPS_D06_RAM
Iqgap3,13,0.024528301886792454,13,0.024528301886792454,0,0.0,0.0,0.0390893900836107,LPS_D06_RAM
Rest,147,0.27735849056603773,0,0.0,147,0.27735849056603773,0.0,0.26469716347256966,LPS_D06_RAM
Fgl2,12,0.022641509433962263,12,0.022641509433962263,0,0.0,0.0,0.05669829252305158,LPS_D06_RAM
E2f4,141,0.2660377358490566,18,0.033962264150943396,123,0.2320754716981132,4899.0,0.22320377050819318,LPS_D06_RAM
Elf4,30,0.05660377358490566,5,0.009433962264150943,25,0.04716981132075472,710.0,0.0401135073155058,LPS_D06_RAM
Mis18bp1,20,0.03773584905660377,20,0.03773584905660377,0,0.0,0.0,0.13882089063510913,LPS_D06_RAM
Nfatc1,41,0.07735849056603773,26,0.04905660377358491,15,0.02830188679245283,211.0,0.1018037067568265,LPS_D06_RAM
Ccnb1,33,0.062264150943396226,33,0.062264150943396226,0,0.0,0.0,0.0955593587930191,LPS_D06_RAM
Tpx2,37,0.06981132075471698,37,0.06981132075471698,0,0.0,0.0,0.1698025092058838,LPS_D06_RAM
Nuf2,11,0.020754716981132074,11,0.020754716981132074,0,0.0,0.0,0.023414847697178637,LPS_D06_RAM
Esrra,88,0.1660377358490566,28,0.052830188679245285,60,0.11320754716981132,1149.0,0.15160929206632384,LPS_D06_RAM
Zeb2,20,0.03773584905660377,20,0.03773584905660377,0,0.0,0.0,0.12132311475364302,LPS_D06_RAM
Ncapd2,22,0.04150943396226415,22,0.04150943396226415,0,0.0,0.0,0.08113940937736736,LPS_D06_RAM
Kif11,30,0.05660377358490566,30,0.05660377358490566,0,0.0,0.0,0.1413886857599732,LPS_D06_RAM
Zbp1,15,0.02830188679245283,15,0.02830188679245283,0,0.0,0.0,0.029958177598704425,LPS_D06_RAM
Rela,62,0.1169811320754717,31,0.05849056603773585,31,0.05849056603773585,341.0,0.10741646589863373,LPS_D06_RAM
Tacc3,36,0.06792452830188679,36,0.06792452830188679,0,0.0,0.0,0.07378284009269631,LPS_D06_RAM
