,source,target,coef_mean,coef_abs,p,-logp
23572,Smad1,Zbtb2,-0.0012844114,0.0012844114,0.04514134705392195,1.3454254853699905
23574,E2f4,Zbtb2,0.0043382696,0.0043382696,1.4797070844299853e-09,8.829824246906384
23576,Atf3,Zbtb2,0.015585578,0.015585578,5.979096726047237e-09,8.223364420781426
23577,Creb1,Zbtb2,0.0061716298,0.0061716298,9.69118233438417e-06,5.013623235335725
23578,Egr2,Zbtb2,-0.0052242777,0.0052242777,1.0957711394777469e-06,5.960280142239161
23579,E2f7,Zbtb2,0.0015240893,0.0015240893,0.0048159350798024966,2.317319376125974
23580,Elf1,Zbtb2,-0.0025335564,0.0025335564,0.0026481717252901625,2.577053855739983
23581,Stat1,Zbtb2,-0.0065841973,0.0065841973,3.9172721448535425e-07,6.407016255640663
23582,Bhlhe40,Zbtb2,0.0034485974,0.0034485974,1.7215158346006404e-08,7.76408897827557
23583,Yy1,Zbtb21,0.0065942663,0.0065942663,9.335220535907297e-07,6.02987541779029
23584,Zbtb14,Zbtb21,0.0066676526,0.0066676526,2.0558030704108744e-08,7.687018489642753
23585,Zfp3,Zbtb21,0.0017289871,0.0017289871,6.294408852181728e-10,9.201045050987535
23586,Mef2a,Zbtb21,-0.0060055247,0.0060055247,5.955371244516437e-05,4.225091160391199
23587,Tfdp1,Zbtb21,0.0055131502,0.0055131502,9.823032018712155e-07,6.007754440344215
23588,Mnt,Zbtb21,-0.0019107354,0.0019107354,0.040713069238329645,1.3902661562050949
23589,Atf7,Zbtb21,0.0013756077,0.0013756077,0.000994773467325209,3.002275806783607
23590,Egr1,Zbtb21,-0.0044397423,0.0044397423,0.00010706251580645987,3.970362555572186
23592,Pax9,Zbtb21,0.00051440735,0.00051440735,5.75327885134309e-10,9.240084575971947
23593,Rela,Zbtb21,0.00290117,0.00290117,0.0004350759552299333,3.361434917625485
23594,Sp2,Zbtb21,0.0028825402,0.0028825402,9.138651391604937e-05,4.039117889211249
23595,Irf8,Zbtb21,-0.0024054993,0.0024054993,0.0003625754625474799,3.4406015903144547
23596,Nfkb1,Zbtb21,-0.0036550062,0.0036550062,0.0016605735550569928,2.779741882578173
23597,Sp3,Zbtb21,0.005688746,0.005688746,2.4359727944946755e-05,4.613327566312897
23599,Gabpa,Zbtb21,0.01218658,0.01218658,2.197090139146644e-10,9.65815212508634
23601,Mbd1,Zbtb21,0.00095261063,0.00095261063,0.025344957617301784,1.5961084306819429
23603,Setdb1,Zbtb21,-0.002866224,0.002866224,7.088566201445099e-06,5.149441600327779
23604,Zbtb7a,Zbtb21,-0.0065395753,0.0065395753,9.672626431816801e-09,8.014455584865285
